"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1395099437702082561","https://twitter.com/ADHOrg/status/1395099437702082561","Places in #DHOx2021 filling up quickly! 

#DH2021 https://t.co/sHbuCpW5Gx","2021-05-19 19:30 +0000","1434.0","5.0","0.003486750348675035","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1395056070847045639","https://twitter.com/ADHOrg/status/1395056070847045639","Welcome @dh_japan! https://t.co/IDBugonsJd","2021-05-19 16:37 +0000","3211.0","33.0","0.010277172220492058","7.0","0.0","13.0","8.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1394206553935388677","https://twitter.com/ADHOrg/status/1394206553935388677","Have you submitted your proposal for JADH 2021 yet? Submissions due June 7, 2021: https://t.co/Um6dKbRXvT #DigitalHumanities #DH #DH2021","2021-05-17 08:22 +0000","4587.0","73.0","0.01591454109439721","10.0","0.0","6.0","5.0","30.0","2.0","20.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1393195895131459588","https://twitter.com/ADHOrg/status/1393195895131459588",".@achdotorg presenters, have you registered yet? #ACH2021 #DH2021 https://t.co/cMU4RTnziH","2021-05-14 13:26 +0000","1350.0","2.0","0.0014814814814814814","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1392887865143558150","https://twitter.com/ADHOrg/status/1392887865143558150","#CSDHSCHN2021 #DH2021 Plenary schedule: https://t.co/89Izay6OLh","2021-05-13 17:02 +0000","1872.0","8.0","0.004273504273504274","1.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1392784936797622276","https://twitter.com/ADHOrg/status/1392784936797622276","#DigitalHumanities #Job: 3-year postdoc for Impact of Fiction: https://t.co/fZHaxvjPbs","2021-05-13 10:13 +0000","2561.0","15.0","0.005857087075361187","6.0","0.0","5.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1392547626717904897","https://twitter.com/ADHOrg/status/1392547626717904897","#Humanistica2021 Have you heard or seen a project that you think is a candidate for the Zampolli Award? Consider nominating: https://t.co/sTaiP5rOlR #DH2021 #HumanitésNumériques #DigitalHumanities","2021-05-12 18:30 +0000","1962.0","30.0","0.01529051987767584","5.0","0.0","4.0","5.0","13.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1392520430033018886","https://twitter.com/ADHOrg/status/1392520430033018886","@aaDHumanities @Red_HD @HumanisticaDH @csdhschn @DHcenterNet @achdotorg @eadh_org https://t.co/PiVmKzKL9r","2021-05-12 16:41 +0000","299.0","4.0","0.013377926421404682","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1392519421197959169","https://twitter.com/ADHOrg/status/1392519421197959169","Come work with us! @ADHOrg is seeking new organization leaders to guide our #DigitalHumanities activities. All positions are volunteer-based. Apply or nominate someone by 1 June: https://t.co/EUkTQBl7oM #DH2021 #HumanidadesDigitales #HumanitésNumériques #InformaticaUmanistica","2021-05-12 16:37 +0000","15537.0","186.0","0.011971423054643753","20.0","0.0","16.0","12.0","68.0","7.0","63.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1391754902158807051","https://twitter.com/ADHOrg/status/1391754902158807051","Also this week: https://t.co/WySsPGXidp","2021-05-10 14:00 +0000","2769.0","17.0","0.0061394005055976884","4.0","0.0","2.0","6.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1390766134320799745","https://twitter.com/ADHOrg/status/1390766134320799745","A new publication from @OpenBookPublish takes on sustainable research practices: 

#DigitalHumanities #DigitalScholarship https://t.co/EnUnIjVwjH","2021-05-07 20:31 +0000","2012.0","21.0","0.010437375745526839","6.0","0.0","7.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1390701458140635136","https://twitter.com/ADHOrg/status/1390701458140635136","Starting this Monday 10 May: #Humanistica2021 https://t.co/6UnPsQ97XS #DH2021","2021-05-07 16:14 +0000","3435.0","34.0","0.009898107714701601","7.0","0.0","5.0","3.0","12.0","1.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1390686862054854658","https://twitter.com/ADHOrg/status/1390686862054854658","V Jornada #LatinREV | Conferencia ""Humanidades digitales y publicación científica: posibles recorridos en América Latina"".  #HumanidadesDigitales
Programa completo: https://t.co/tg5KBetC4h","2021-05-07 15:16 +0000","1136.0","8.0","0.007042253521126761","2.0","0.0","5.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1390574118920200194","https://twitter.com/ADHOrg/status/1390574118920200194","#CFP: A grant to bring together cultural heritage professionals, academics, and researchers with a common interest in the reuse of Digital Culture Heritage. This year's theme is #CrowdSourcing &amp; Research. Proposals due 31 May 2021. #DigitalHumanities #CulturalHeritage https://t.co/SwPXjIMQgB","2021-05-07 07:48 +0000","290.0","4.0","0.013793103448275862","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1390369017458618371","https://twitter.com/ADHOrg/status/1390369017458618371","J-4 avant l'ouverture du Colloque n°2 d'@HumanisticaDH! #HumanitésNumériques https://t.co/KyUH04uOUc","2021-05-06 18:13 +0000","2095.0","2.0","9.546539379474941E-4","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
