"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1402587528427978755","https://twitter.com/ADHOrg/status/1402587528427978755","Job at Humboldt-Universität zu Berlin &amp; DIPF: Professorship (W2-S) for “Historical Educational Research with a Focus on Digital Humanities” #DigitalHumanities #DHJobs https://t.co/QM3dKT3OA7","2021-06-09 11:25 +0000","1437.0","8.0","0.0055671537926235215","3.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1402339646630240262","https://twitter.com/ADHOrg/status/1402339646630240262","Become a #RedHD @Red_HD affiliate! https://t.co/s28jSRRtUo","2021-06-08 19:00 +0000","1755.0","12.0","0.006837606837606838","3.0","0.0","5.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1401926750284640261","https://twitter.com/ADHOrg/status/1401926750284640261","#DHSI21 begins today: https://t.co/XXU4BerHId https://t.co/SWtf80dcdG","2021-06-07 15:39 +0000","1226.0","9.0","0.00734094616639478","0.0","0.0","5.0","1.0","2.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400742370291830786","https://twitter.com/ADHOrg/status/1400742370291830786",".@dh_japan #JADH2021 submissions are due Monday 7 June! Submit yours today: https://t.co/z87YdbRNRa #DigitalHumanities #DH #DH2021","2021-06-04 09:13 +0000","1287.0","10.0","0.00777000777000777","3.0","0.0","1.0","1.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400148205136973835","https://twitter.com/ADHOrg/status/1400148205136973835","#CSDHSCHN2021 Have you heard or seen a project that you think is a candidate for the Zampolli Award? Consider nominating: https://t.co/sTaiP5JpKr #DH2021 #HumanitésNumériques #DigitalHumanities","2021-06-02 17:52 +0000","3005.0","26.0","0.008652246256239601","8.0","0.0","3.0","1.0","10.0","2.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400129381608177664","https://twitter.com/ADHOrg/status/1400129381608177664","There's still time! The deadline to nominate someone or apply to join ADHO's leadership has been extended to **15 June 2021**: https://t.co/EUkTQBl7oM https://t.co/PiVmKzKL9r","2021-06-02 16:37 +0000","7350.0","21.0","0.002857142857142857","2.0","0.0","2.0","0.0","7.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399884215488061441","https://twitter.com/ADHOrg/status/1399884215488061441",".@dh_japan #JADH2021 submissions due Monday 7 June 2021: https://t.co/Um6dKbRXvT #DigitalHumanities #DH #DH2021","2021-06-02 00:23 +0000","3343.0","51.0","0.01525575830092731","9.0","0.0","6.0","4.0","19.0","3.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399743587240271874","https://twitter.com/ADHOrg/status/1399743587240271874","@MichaelHancher @CLKCrompton Have you cleared your browser cache?","2021-06-01 15:04 +0000","50.0","1.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399740216718528519","https://twitter.com/ADHOrg/status/1399740216718528519","@CLKCrompton @MichaelHancher We have not found any issues so far today. Just in case, we recommend keeping https at the beginning of shared URLs (https://t.co/A2THJwF9S8). If you continue to receive these errors or hear of others having this issue, let us know!","2021-06-01 14:50 +0000","114.0","6.0","0.05263157894736842","0.0","1.0","1.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399673800128610311","https://twitter.com/ADHOrg/status/1399673800128610311","@CLKCrompton @MichaelHancher We're looking into it. More soon.","2021-06-01 10:26 +0000","116.0","4.0","0.034482758620689655","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399651938086555648","https://twitter.com/ADHOrg/status/1399651938086555648","Applications &amp; nominations are due TODAY!

#DH2021 #HumanidadesDigitales #HumanitésNumériques #InformaticaUmanistica
#DigitalHumanities 

@dh_japan @aaDHumanities @achdotorg @Red_HD @eadh_org @DHcenterNet @HumanisticaDH @csdhschn https://t.co/PiVmKzKL9r","2021-06-01 09:00 +0000","4777.0","33.0","0.006908101318819342","10.0","0.0","6.0","4.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399539024579239938","https://twitter.com/ADHOrg/status/1399539024579239938","@CLKCrompton @Laura_Estill @jenguiliano @electricarchaeo @sarahsimpkin @theHyperlab @data_jada @DH_uOttawa @uOttawaArts @csdhschn @SSHRC_CRSH A tremendous thank you to you all!","2021-06-01 01:31 +0000","191.0","10.0","0.05235602094240838","0.0","0.0","5.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
